order_item_id,order_id,product_id,quantity,price_per_unit
14858,ORD9955,PROD1173,1,294.5
14859,ORD9955,PROD1086,1,134.93
14860,ORD9956,PROD1086,1,134.93
14861,ORD9956,PROD1127,1,458.73
14862,ORD9956,PROD1137,1,827.6
14863,ORD9956,PROD1127,1,458.73
14864,ORD9957,PROD1109,1,292.19
14865,ORD9958,PROD1017,1,391.55
14866,ORD9959,PROD1142,1,50.78
14867,ORD9959,PROD1045,1,442.7
14868,ORD9959,PROD1070,1,305.91
14869,ORD9960,PROD1173,1,294.5
14870,ORD9960,PROD1013,1,822.36
14871,ORD9960,PROD1096,1,770.91
14872,ORD9960,PROD1175,1,511.37
14873,ORD9961,PROD1050,1,148.91
14874,ORD9962,PROD1018,1,80.35
14875,ORD9962,PROD1150,1,210.8
14876,ORD9962,PROD1171,1,233.56
14877,ORD9963,PROD1132,1,785.1
14878,ORD9963,PROD1061,1,769.5
14879,ORD9964,PROD1091,1,185.05
14880,ORD9964,PROD1200,1,544.77
14881,ORD9965,PROD1012,1,548.72
14882,ORD9965,PROD1193,1,777.1
14883,ORD9966,PROD1126,1,32.47
14884,ORD9966,PROD1108,1,648.98
14885,ORD9967,PROD1070,1,305.91
14886,ORD9968,PROD1164,1,241.09
14887,ORD9968,PROD1199,1,868.38
14888,ORD9968,PROD1100,1,318.3
14889,ORD9969,PROD1148,1,429.64
14890,ORD9970,PROD1118,1,189.05
14891,ORD9970,PROD1097,1,317.21
14892,ORD9970,PROD1030,1,684.8
14893,ORD9970,PROD1050,1,148.91
14894,ORD9971,PROD1116,1,852.01
14895,ORD9972,PROD1172,1,202.52
14896,ORD9972,PROD1031,1,462.12
14897,ORD9972,PROD1111,1,884.38
14898,ORD9973,PROD1198,1,814.63
14899,ORD9974,PROD1167,1,619.42
14900,ORD9974,PROD1184,1,854.63
14901,ORD9974,PROD1034,1,808.41
14902,ORD9974,PROD1044,1,274.02
14903,ORD9975,PROD1085,1,766.16
14904,ORD9975,PROD1060,1,819.46
14905,ORD9975,PROD1198,1,814.63
14906,ORD9976,PROD1128,1,173.08
14907,ORD9976,PROD1098,1,57.17
14908,ORD9976,PROD1137,1,827.6
14909,ORD9976,PROD1013,1,822.36
14910,ORD9976,PROD1099,1,559.31
14911,ORD9977,PROD1150,1,210.8
14912,ORD9977,PROD1024,1,285.0
14913,ORD9977,PROD1120,1,722.35
14914,ORD9977,PROD1091,1,185.05
14915,ORD9977,PROD1007,1,562.03
14916,ORD9978,PROD1098,1,57.17
14917,ORD9978,PROD1030,1,684.8
14918,ORD9978,PROD1049,1,131.75
14919,ORD9979,PROD1043,1,334.21
14920,ORD9979,PROD1199,1,868.38
14921,ORD9979,PROD1047,1,389.88
14922,ORD9979,PROD1011,1,55.49
14923,ORD9980,PROD1078,1,573.1
14924,ORD9981,PROD1088,1,702.58
14925,ORD9982,PROD1139,1,896.19
14926,ORD9982,PROD1073,1,529.48
14927,ORD9982,PROD1022,1,248.75
14928,ORD9982,PROD1065,1,863.94
14929,ORD9982,PROD1019,1,761.87
14930,ORD9983,PROD1090,1,378.11
14931,ORD9983,PROD1057,1,69.83
14932,ORD9984,PROD1136,1,142.29
14933,ORD9984,PROD1087,1,558.48
14934,ORD9984,PROD1200,1,544.77
14935,ORD9985,PROD1008,1,849.84
14936,ORD9985,PROD1168,1,485.97
14937,ORD9985,PROD1152,1,476.15
14938,ORD9985,PROD1141,1,350.15
14939,ORD9985,PROD1080,1,703.03
14940,ORD9986,PROD1079,1,158.99
14941,ORD9987,PROD1088,1,702.58
14942,ORD9987,PROD1111,1,884.38
14943,ORD9987,PROD1174,1,118.61
14944,ORD9987,PROD1166,1,865.61
14945,ORD9987,PROD1081,1,722.32
14946,ORD9988,PROD1194,1,705.49
14947,ORD9988,PROD1005,1,759.55
14948,ORD9989,PROD1111,1,884.38
14949,ORD9989,PROD1017,1,391.55
14950,ORD9989,PROD1162,1,889.06
14951,ORD9990,PROD1139,1,896.19
14952,ORD9990,PROD1051,1,533.55
14953,ORD9990,PROD1010,1,332.92
14954,ORD9990,PROD1099,1,559.31
14955,ORD9991,PROD1140,1,281.54
14956,ORD9991,PROD1109,1,292.19
14957,ORD9991,PROD1053,1,580.4
14958,ORD9992,PROD1025,1,501.62
14959,ORD9992,PROD1074,1,344.06
14960,ORD9992,PROD1137,1,827.6
14961,ORD9992,PROD1087,1,558.48
14962,ORD9992,PROD1178,1,695.65
14963,ORD9993,PROD1176,1,270.35
14964,ORD9993,PROD1142,1,50.78
14965,ORD9994,PROD1116,1,852.01
14966,ORD9994,PROD1108,1,648.98
14967,ORD9995,PROD1165,1,299.53
14968,ORD9996,PROD1191,1,128.76
14969,ORD9996,PROD1024,1,285.0
14970,ORD9996,PROD1103,1,718.75
14971,ORD9996,PROD1030,1,684.8
14972,ORD9997,PROD1058,1,323.23
14973,ORD9997,PROD1114,1,425.36
14974,ORD9997,PROD1143,1,64.12
14975,ORD9997,PROD1184,1,854.63
14976,ORD9997,PROD1095,1,541.46
14977,ORD9998,PROD1086,1,134.93
14978,ORD9998,PROD1039,1,593.53
14979,ORD9998,PROD1165,1,299.53
14980,ORD9999,PROD1086,1,134.93
14981,ORD9999,PROD1122,1,30.8
14982,ORD9999,PROD1048,1,757.71
14983,ORD10000,PROD1044,1,274.02
14984,ORD10000,PROD1004,1,122.75
14985,ORD10000,PROD1021,1,140.95
14986,ORD10000,PROD1027,1,74.27
14987,ORD10000,PROD1127,1,458.73
14988,ORD10001,PROD1112,1,106.27
14989,ORD10001,PROD1027,1,74.27
14990,ORD10002,PROD1001,1,638.55
14991,ORD10002,PROD1146,1,387.87
14992,ORD10002,PROD1014,1,519.73
14993,ORD10003,PROD1170,1,682.93
14994,ORD10003,PROD1157,1,597.1
14995,ORD10003,PROD1166,1,865.61
14996,ORD10003,PROD1009,1,697.44
14997,ORD10003,PROD1136,1,142.29
14998,ORD10004,PROD1028,1,627.1
14999,ORD10005,PROD1016,1,354.14
15000,ORD10005,PROD1173,1,294.5
15001,ORD10005,PROD1034,1,808.41
15002,ORD10005,PROD1194,1,705.49
15003,ORD10006,PROD1161,1,15.68
15004,ORD10006,PROD1025,1,501.62
15005,ORD10006,PROD1053,1,580.4
15006,ORD10006,PROD1057,1,69.83
15007,ORD10007,PROD1021,1,140.95
15008,ORD10007,PROD1053,1,580.4
15009,ORD10008,PROD1160,1,547.17
15010,ORD10008,PROD1198,1,814.63
15011,ORD10008,PROD1128,1,173.08
15012,ORD10009,PROD1025,1,501.62
15013,ORD10009,PROD1083,1,355.32
15014,ORD10009,PROD1005,1,759.55
15015,ORD10010,PROD1082,1,400.23
15016,ORD10010,PROD1183,1,320.11
15017,ORD10011,PROD1155,1,51.34
15018,ORD10011,PROD1109,1,292.19
15019,ORD10012,PROD1195,1,639.82
15020,ORD10012,PROD1151,1,575.46
15021,ORD10012,PROD1153,1,329.01
15022,ORD10012,PROD1021,1,140.95
15023,ORD10013,PROD1123,1,756.56
15024,ORD10013,PROD1160,1,547.17
15025,ORD10014,PROD1106,1,793.15
15026,ORD10015,PROD1067,1,463.02
15027,ORD10015,PROD1008,1,849.84
15028,ORD10016,PROD1011,1,55.49
15029,ORD10017,PROD1008,1,849.84
15030,ORD10017,PROD1124,1,369.23
15031,ORD10017,PROD1002,1,485.43
15032,ORD10017,PROD1166,1,865.61
15033,ORD10017,PROD1126,1,32.47
15034,ORD10018,PROD1152,1,476.15
15035,ORD10018,PROD1139,1,896.19
15036,ORD10018,PROD1097,1,317.21
15037,ORD10018,PROD1137,1,827.6
15038,ORD10018,PROD1021,1,140.95
15039,ORD10019,PROD1017,1,391.55
15040,ORD10019,PROD1061,1,769.5
15041,ORD10020,PROD1024,1,285.0
15042,ORD10021,PROD1145,1,556.58
15043,ORD10021,PROD1138,1,272.36
15044,ORD10021,PROD1144,1,62.34
15045,ORD10022,PROD1089,1,811.23
15046,ORD10022,PROD1149,1,354.04
15047,ORD10022,PROD1043,1,334.21
15048,ORD10022,PROD1086,1,134.93
15049,ORD10022,PROD1140,1,281.54
15050,ORD10023,PROD1011,1,55.49
15051,ORD10023,PROD1048,1,757.71
15052,ORD10023,PROD1005,1,759.55
15053,ORD10023,PROD1165,1,299.53
15054,ORD10023,PROD1103,1,718.75
15055,ORD10024,PROD1125,1,339.22
15056,ORD10024,PROD1152,1,476.15
15057,ORD10024,PROD1102,1,224.03
15058,ORD10024,PROD1103,1,718.75
15059,ORD10025,PROD1100,1,318.3
15060,ORD10025,PROD1103,1,718.75
15061,ORD10025,PROD1125,1,339.22
15062,ORD10025,PROD1186,1,503.69
15063,ORD10025,PROD1038,1,821.77
15064,ORD10026,PROD1160,1,547.17
15065,ORD10026,PROD1140,1,281.54
15066,ORD10026,PROD1006,1,802.26
15067,ORD10026,PROD1143,1,64.12
15068,ORD10027,PROD1001,1,638.55
15069,ORD10027,PROD1137,1,827.6
15070,ORD10027,PROD1080,1,703.03
15071,ORD10027,PROD1180,1,208.12
15072,ORD10028,PROD1107,1,843.0
15073,ORD10028,PROD1155,1,51.34
15074,ORD10029,PROD1141,1,350.15
15075,ORD10029,PROD1069,1,8.21
15076,ORD10029,PROD1142,1,50.78
15077,ORD10029,PROD1074,1,344.06
15078,ORD10029,PROD1106,1,793.15
15079,ORD10030,PROD1043,1,334.21
15080,ORD10031,PROD1006,1,802.26
15081,ORD10031,PROD1022,1,248.75
15082,ORD10032,PROD1030,1,684.8
15083,ORD10032,PROD1167,1,619.42
15084,ORD10033,PROD1179,1,238.37
15085,ORD10033,PROD1076,1,499.74
15086,ORD10034,PROD1090,1,378.11
15087,ORD10034,PROD1069,1,8.21
15088,ORD10034,PROD1056,1,259.79
15089,ORD10034,PROD1194,1,705.49
15090,ORD10035,PROD1041,1,864.56
15091,ORD10036,PROD1140,1,281.54
15092,ORD10036,PROD1023,1,756.85
15093,ORD10036,PROD1049,1,131.75
15094,ORD10037,PROD1144,1,62.34
15095,ORD10038,PROD1176,1,270.35
15096,ORD10038,PROD1049,1,131.75
15097,ORD10038,PROD1174,1,118.61
15098,ORD10039,PROD1119,1,850.59
15099,ORD10039,PROD1132,1,785.1
15100,ORD10039,PROD1187,1,832.06
15101,ORD10039,PROD1179,1,238.37
15102,ORD10040,PROD1017,1,391.55
15103,ORD10040,PROD1013,1,822.36
15104,ORD10040,PROD1112,1,106.27
15105,ORD10040,PROD1084,1,762.77
15106,ORD10041,PROD1175,1,511.37
15107,ORD10041,PROD1031,1,462.12
15108,ORD10041,PROD1059,1,59.1
15109,ORD10042,PROD1115,1,546.6
15110,ORD10042,PROD1121,1,587.84
15111,ORD10042,PROD1058,1,323.23
15112,ORD10043,PROD1056,1,259.79
15113,ORD10043,PROD1172,1,202.52
15114,ORD10043,PROD1124,1,369.23
15115,ORD10043,PROD1150,1,210.8
15116,ORD10044,PROD1166,1,865.61
15117,ORD10044,PROD1113,1,94.06
15118,ORD10044,PROD1174,1,118.61
15119,ORD10045,PROD1182,1,860.39
15120,ORD10045,PROD1190,1,468.96
15121,ORD10045,PROD1129,1,175.04
15122,ORD10045,PROD1157,1,597.1
15123,ORD10046,PROD1104,1,237.74
15124,ORD10046,PROD1130,1,100.78
15125,ORD10046,PROD1117,1,309.62
15126,ORD10046,PROD1198,1,814.63
15127,ORD10046,PROD1055,1,86.46
15128,ORD10047,PROD1120,1,722.35
15129,ORD10048,PROD1107,1,843.0
15130,ORD10048,PROD1125,1,339.22
15131,ORD10049,PROD1028,1,627.1
15132,ORD10049,PROD1131,1,829.68
15133,ORD10049,PROD1128,1,173.08
15134,ORD10050,PROD1079,1,158.99
15135,ORD10051,PROD1129,1,175.04
15136,ORD10051,PROD1063,1,635.91
15137,ORD10051,PROD1042,1,212.85
15138,ORD10051,PROD1029,1,367.76
15139,ORD10051,PROD1173,1,294.5
15140,ORD10052,PROD1112,1,106.27
15141,ORD10053,PROD1188,1,369.94
15142,ORD10053,PROD1172,1,202.52
15143,ORD10053,PROD1014,1,519.73
15144,ORD10054,PROD1150,1,210.8
15145,ORD10054,PROD1121,1,587.84
15146,ORD10055,PROD1089,1,811.23
15147,ORD10055,PROD1076,1,499.74
15148,ORD10055,PROD1157,1,597.1
15149,ORD10056,PROD1056,1,259.79
15150,ORD10056,PROD1035,1,763.07
15151,ORD10056,PROD1022,1,248.75
15152,ORD10057,PROD1072,1,815.56
15153,ORD10057,PROD1106,1,793.15
15154,ORD10057,PROD1127,1,458.73
15155,ORD10057,PROD1137,1,827.6
15156,ORD10058,PROD1047,1,389.88
15157,ORD10059,PROD1009,1,697.44
15158,ORD10059,PROD1049,1,131.75
15159,ORD10059,PROD1142,1,50.78
15160,ORD10059,PROD1153,1,329.01
15161,ORD10059,PROD1175,1,511.37
15162,ORD10060,PROD1170,1,682.93
15163,ORD10060,PROD1127,1,458.73
15164,ORD10061,PROD1094,1,30.74
15165,ORD10061,PROD1123,1,756.56
15166,ORD10061,PROD1111,1,884.38
15167,ORD10061,PROD1121,1,587.84
15168,ORD10061,PROD1171,1,233.56
15169,ORD10062,PROD1032,1,164.18
15170,ORD10062,PROD1071,1,852.9
15171,ORD10062,PROD1139,1,896.19
15172,ORD10063,PROD1026,1,307.44
15173,ORD10063,PROD1164,1,241.09
15174,ORD10063,PROD1107,1,843.0
15175,ORD10063,PROD1054,1,210.85
15176,ORD10063,PROD1159,1,486.78
15177,ORD10064,PROD1152,1,476.15
15178,ORD10064,PROD1197,1,555.54
15179,ORD10064,PROD1076,1,499.74
15180,ORD10064,PROD1058,1,323.23
15181,ORD10065,PROD1114,1,425.36
15182,ORD10065,PROD1001,1,638.55
15183,ORD10066,PROD1083,1,355.32
15184,ORD10066,PROD1173,1,294.5
15185,ORD10066,PROD1036,1,144.91
15186,ORD10066,PROD1153,1,329.01
15187,ORD10066,PROD1089,1,811.23
15188,ORD10067,PROD1034,1,808.41
15189,ORD10067,PROD1008,1,849.84
15190,ORD10067,PROD1108,1,648.98
15191,ORD10067,PROD1039,1,593.53
15192,ORD10067,PROD1113,1,94.06
15193,ORD10068,PROD1008,1,849.84
15194,ORD10068,PROD1151,1,575.46
15195,ORD10068,PROD1097,1,317.21
15196,ORD10068,PROD1085,1,766.16
15197,ORD10069,PROD1166,1,865.61
15198,ORD10069,PROD1179,1,238.37
15199,ORD10069,PROD1143,1,64.12
15200,ORD10070,PROD1125,1,339.22
15201,ORD10070,PROD1107,1,843.0
15202,ORD10070,PROD1186,1,503.69
15203,ORD10070,PROD1053,1,580.4
15204,ORD10071,PROD1153,1,329.01
15205,ORD10072,PROD1065,1,863.94
15206,ORD10072,PROD1147,1,121.88
15207,ORD10072,PROD1186,1,503.69
15208,ORD10073,PROD1078,1,573.1
15209,ORD10073,PROD1181,1,148.29
15210,ORD10074,PROD1028,1,627.1
15211,ORD10074,PROD1093,1,539.33
15212,ORD10074,PROD1085,1,766.16
15213,ORD10075,PROD1070,1,305.91
15214,ORD10076,PROD1058,1,323.23
15215,ORD10076,PROD1148,1,429.64
15216,ORD10076,PROD1172,1,202.52
15217,ORD10076,PROD1123,1,756.56
15218,ORD10076,PROD1169,1,281.85
15219,ORD10077,PROD1168,1,485.97
15220,ORD10077,PROD1004,1,122.75
15221,ORD10077,PROD1180,1,208.12
15222,ORD10077,PROD1041,1,864.56
15223,ORD10077,PROD1194,1,705.49
15224,ORD10078,PROD1194,1,705.49
15225,ORD10078,PROD1006,1,802.26
15226,ORD10079,PROD1032,1,164.18
15227,ORD10080,PROD1066,1,890.48
15228,ORD10081,PROD1024,1,285.0
15229,ORD10081,PROD1069,1,8.21
15230,ORD10081,PROD1134,1,221.71
15231,ORD10081,PROD1012,1,548.72
15232,ORD10082,PROD1121,1,587.84
15233,ORD10082,PROD1102,1,224.03
15234,ORD10083,PROD1040,1,456.34
15235,ORD10083,PROD1115,1,546.6
15236,ORD10084,PROD1183,1,320.11
15237,ORD10084,PROD1038,1,821.77
15238,ORD10084,PROD1182,1,860.39
15239,ORD10084,PROD1178,1,695.65
15240,ORD10085,PROD1109,1,292.19
15241,ORD10086,PROD1013,1,822.36
15242,ORD10086,PROD1134,1,221.71
15243,ORD10086,PROD1133,1,13.49
15244,ORD10086,PROD1195,1,639.82
15245,ORD10086,PROD1182,1,860.39
15246,ORD10087,PROD1074,1,344.06
15247,ORD10087,PROD1146,1,387.87
15248,ORD10087,PROD1035,1,763.07
15249,ORD10087,PROD1197,1,555.54
15250,ORD10088,PROD1175,1,511.37
15251,ORD10088,PROD1001,1,638.55
15252,ORD10088,PROD1006,1,802.26
15253,ORD10088,PROD1082,1,400.23
15254,ORD10089,PROD1181,1,148.29
15255,ORD10089,PROD1071,1,852.9
15256,ORD10089,PROD1026,1,307.44
15257,ORD10089,PROD1088,1,702.58
15258,ORD10089,PROD1105,1,190.43
15259,ORD10090,PROD1132,1,785.1
15260,ORD10090,PROD1045,1,442.7
15261,ORD10090,PROD1176,1,270.35
15262,ORD10090,PROD1064,1,28.22
15263,ORD10091,PROD1175,1,511.37
15264,ORD10091,PROD1183,1,320.11
15265,ORD10091,PROD1172,1,202.52
15266,ORD10092,PROD1117,1,309.62
15267,ORD10092,PROD1063,1,635.91
15268,ORD10092,PROD1082,1,400.23
15269,ORD10093,PROD1100,1,318.3
15270,ORD10093,PROD1043,1,334.21
15271,ORD10093,PROD1178,1,695.65
15272,ORD10093,PROD1103,1,718.75
15273,ORD10093,PROD1035,1,763.07
15274,ORD10094,PROD1006,1,802.26
15275,ORD10094,PROD1033,1,708.92
15276,ORD10094,PROD1161,1,15.68
15277,ORD10095,PROD1071,1,852.9
15278,ORD10095,PROD1154,1,511.68
15279,ORD10095,PROD1169,1,281.85
15280,ORD10096,PROD1174,1,118.61
15281,ORD10096,PROD1094,1,30.74
15282,ORD10097,PROD1095,1,541.46
15283,ORD10097,PROD1012,1,548.72
15284,ORD10097,PROD1107,1,843.0
15285,ORD10098,PROD1078,1,573.1
15286,ORD10098,PROD1024,1,285.0
15287,ORD10098,PROD1013,1,822.36
15288,ORD10099,PROD1033,1,708.92
15289,ORD10099,PROD1040,1,456.34
15290,ORD10099,PROD1107,1,843.0
15291,ORD10099,PROD1142,1,50.78
15292,ORD10100,PROD1023,1,756.85
15293,ORD10100,PROD1152,1,476.15
15294,ORD10100,PROD1179,1,238.37
15295,ORD10100,PROD1058,1,323.23
15296,ORD10100,PROD1172,1,202.52
15297,ORD10101,PROD1037,1,336.58
15298,ORD10101,PROD1156,1,428.16
15299,ORD10101,PROD1015,1,169.31
15300,ORD10101,PROD1108,1,648.98
15301,ORD10102,PROD1155,1,51.34
15302,ORD10102,PROD1176,1,270.35
15303,ORD10103,PROD1031,1,462.12
15304,ORD10103,PROD1143,1,64.12
15305,ORD10103,PROD1095,1,541.46
15306,ORD10103,PROD1075,1,723.89
15307,ORD10104,PROD1067,1,463.02
15308,ORD10104,PROD1095,1,541.46
15309,ORD10105,PROD1130,1,100.78
15310,ORD10105,PROD1055,1,86.46
15311,ORD10105,PROD1007,1,562.03
15312,ORD10106,PROD1057,1,69.83
15313,ORD10106,PROD1104,1,237.74
15314,ORD10106,PROD1103,1,718.75
15315,ORD10106,PROD1093,1,539.33
15316,ORD10106,PROD1062,1,114.5
15317,ORD10107,PROD1117,1,309.62
15318,ORD10108,PROD1049,1,131.75
15319,ORD10108,PROD1183,1,320.11
15320,ORD10108,PROD1107,1,843.0
15321,ORD10108,PROD1102,1,224.03
15322,ORD10108,PROD1096,1,770.91
15323,ORD10109,PROD1086,1,134.93
15324,ORD10109,PROD1199,1,868.38
15325,ORD10109,PROD1066,1,890.48
15326,ORD10109,PROD1041,1,864.56
15327,ORD10109,PROD1181,1,148.29
15328,ORD10110,PROD1098,1,57.17
15329,ORD10110,PROD1164,1,241.09
15330,ORD10110,PROD1020,1,825.78
15331,ORD10110,PROD1095,1,541.46
15332,ORD10111,PROD1009,1,697.44
15333,ORD10111,PROD1200,1,544.77
15334,ORD10111,PROD1176,1,270.35
15335,ORD10111,PROD1158,1,25.62
15336,ORD10111,PROD1112,1,106.27
15337,ORD10112,PROD1165,1,299.53
15338,ORD10112,PROD1116,1,852.01
15339,ORD10112,PROD1007,1,562.03
15340,ORD10113,PROD1179,1,238.37
15341,ORD10113,PROD1078,1,573.1
15342,ORD10113,PROD1157,1,597.1
15343,ORD10114,PROD1124,1,369.23
15344,ORD10114,PROD1084,1,762.77
15345,ORD10114,PROD1053,1,580.4
15346,ORD10114,PROD1018,1,80.35
15347,ORD10114,PROD1058,1,323.23
15348,ORD10115,PROD1181,1,148.29
15349,ORD10115,PROD1024,1,285.0
15350,ORD10116,PROD1040,1,456.34
15351,ORD10116,PROD1055,1,86.46
15352,ORD10116,PROD1110,1,137.37
15353,ORD10116,PROD1180,1,208.12
15354,ORD10116,PROD1157,1,597.1
15355,ORD10117,PROD1044,1,274.02
15356,ORD10118,PROD1162,1,889.06
15357,ORD10118,PROD1132,1,785.1
15358,ORD10118,PROD1013,1,822.36
15359,ORD10118,PROD1130,1,100.78
15360,ORD10118,PROD1003,1,557.56
15361,ORD10119,PROD1103,1,718.75
15362,ORD10119,PROD1055,1,86.46
15363,ORD10119,PROD1018,1,80.35
15364,ORD10119,PROD1098,1,57.17
15365,ORD10119,PROD1162,1,889.06
15366,ORD10120,PROD1061,1,769.5
15367,ORD10120,PROD1056,1,259.79
15368,ORD10121,PROD1091,1,185.05
15369,ORD10121,PROD1157,1,597.1
15370,ORD10121,PROD1119,1,850.59
15371,ORD10122,PROD1163,1,83.4
15372,ORD10123,PROD1073,1,529.48
15373,ORD10124,PROD1194,1,705.49
15374,ORD10124,PROD1142,1,50.78
15375,ORD10124,PROD1153,1,329.01
15376,ORD10124,PROD1183,1,320.11
15377,ORD10124,PROD1091,1,185.05
15378,ORD10125,PROD1013,1,822.36
15379,ORD10125,PROD1022,1,248.75
15380,ORD10125,PROD1016,1,354.14
15381,ORD10125,PROD1018,1,80.35
15382,ORD10125,PROD1199,1,868.38
15383,ORD10126,PROD1110,1,137.37
15384,ORD10126,PROD1122,1,30.8
15385,ORD10126,PROD1012,1,548.72
15386,ORD10126,PROD1025,1,501.62
15387,ORD10126,PROD1018,1,80.35
15388,ORD10127,PROD1014,1,519.73
15389,ORD10127,PROD1023,1,756.85
15390,ORD10127,PROD1114,1,425.36
15391,ORD10128,PROD1037,1,336.58
15392,ORD10128,PROD1088,1,702.58
15393,ORD10128,PROD1008,1,849.84
15394,ORD10128,PROD1003,1,557.56
15395,ORD10129,PROD1146,1,387.87
15396,ORD10129,PROD1022,1,248.75
15397,ORD10129,PROD1134,1,221.71
15398,ORD10129,PROD1151,1,575.46
15399,ORD10129,PROD1053,1,580.4
15400,ORD10130,PROD1005,1,759.55
15401,ORD10131,PROD1113,1,94.06
15402,ORD10132,PROD1171,1,233.56
15403,ORD10132,PROD1122,1,30.8
15404,ORD10133,PROD1107,1,843.0
15405,ORD10133,PROD1129,1,175.04
15406,ORD10133,PROD1133,1,13.49
15407,ORD10133,PROD1107,1,843.0
15408,ORD10133,PROD1142,1,50.78
15409,ORD10134,PROD1200,1,544.77
15410,ORD10135,PROD1148,1,429.64
15411,ORD10135,PROD1186,1,503.69
15412,ORD10135,PROD1066,1,890.48
15413,ORD10136,PROD1188,1,369.94
15414,ORD10136,PROD1045,1,442.7
15415,ORD10136,PROD1112,1,106.27
15416,ORD10136,PROD1017,1,391.55
15417,ORD10137,PROD1078,1,573.1
15418,ORD10138,PROD1041,1,864.56
15419,ORD10138,PROD1101,1,455.0
15420,ORD10138,PROD1032,1,164.18
15421,ORD10138,PROD1139,1,896.19
15422,ORD10138,PROD1070,1,305.91
15423,ORD10139,PROD1106,1,793.15
15424,ORD10139,PROD1109,1,292.19
15425,ORD10139,PROD1054,1,210.85
15426,ORD10139,PROD1072,1,815.56
15427,ORD10139,PROD1159,1,486.78
15428,ORD10140,PROD1054,1,210.85
15429,ORD10140,PROD1182,1,860.39
15430,ORD10140,PROD1030,1,684.8
15431,ORD10141,PROD1095,1,541.46
15432,ORD10141,PROD1066,1,890.48
15433,ORD10141,PROD1088,1,702.58
15434,ORD10141,PROD1043,1,334.21
15435,ORD10142,PROD1172,1,202.52
15436,ORD10142,PROD1130,1,100.78
15437,ORD10143,PROD1054,1,210.85
15438,ORD10143,PROD1147,1,121.88
15439,ORD10144,PROD1033,1,708.92
15440,ORD10145,PROD1081,1,722.32
15441,ORD10145,PROD1100,1,318.3
15442,ORD10145,PROD1125,1,339.22
15443,ORD10145,PROD1067,1,463.02
15444,ORD10145,PROD1182,1,860.39
15445,ORD10146,PROD1141,1,350.15
15446,ORD10147,PROD1162,1,889.06
15447,ORD10147,PROD1092,1,20.63
15448,ORD10147,PROD1171,1,233.56
15449,ORD10147,PROD1131,1,829.68
15450,ORD10147,PROD1148,1,429.64
15451,ORD10148,PROD1152,1,476.15
15452,ORD10148,PROD1120,1,722.35
15453,ORD10149,PROD1073,1,529.48
15454,ORD10149,PROD1192,1,226.2
15455,ORD10149,PROD1024,1,285.0
15456,ORD10149,PROD1186,1,503.69
15457,ORD10149,PROD1024,1,285.0
15458,ORD10150,PROD1088,1,702.58
15459,ORD10150,PROD1028,1,627.1
15460,ORD10150,PROD1006,1,802.26
15461,ORD10151,PROD1180,1,208.12
15462,ORD10151,PROD1038,1,821.77
15463,ORD10151,PROD1143,1,64.12
15464,ORD10151,PROD1008,1,849.84
15465,ORD10151,PROD1091,1,185.05
15466,ORD10152,PROD1031,1,462.12
15467,ORD10153,PROD1080,1,703.03
15468,ORD10154,PROD1165,1,299.53
15469,ORD10154,PROD1029,1,367.76
15470,ORD10154,PROD1043,1,334.21
15471,ORD10154,PROD1008,1,849.84
15472,ORD10155,PROD1015,1,169.31
15473,ORD10155,PROD1103,1,718.75
15474,ORD10155,PROD1073,1,529.48
15475,ORD10155,PROD1138,1,272.36
15476,ORD10155,PROD1053,1,580.4
15477,ORD10156,PROD1116,1,852.01
15478,ORD10156,PROD1133,1,13.49
15479,ORD10156,PROD1133,1,13.49
15480,ORD10157,PROD1050,1,148.91
15481,ORD10157,PROD1058,1,323.23
15482,ORD10157,PROD1027,1,74.27
15483,ORD10157,PROD1194,1,705.49
15484,ORD10157,PROD1120,1,722.35
15485,ORD10158,PROD1182,1,860.39
15486,ORD10158,PROD1044,1,274.02
15487,ORD10159,PROD1125,1,339.22
15488,ORD10160,PROD1153,1,329.01
15489,ORD10160,PROD1087,1,558.48
15490,ORD10160,PROD1008,1,849.84
15491,ORD10160,PROD1084,1,762.77
15492,ORD10161,PROD1185,1,872.15
15493,ORD10162,PROD1063,1,635.91
15494,ORD10162,PROD1100,1,318.3
15495,ORD10162,PROD1006,1,802.26
15496,ORD10162,PROD1104,1,237.74
15497,ORD10163,PROD1111,1,884.38
15498,ORD10163,PROD1053,1,580.4
15499,ORD10163,PROD1112,1,106.27
15500,ORD10163,PROD1097,1,317.21
15501,ORD10163,PROD1031,1,462.12
15502,ORD10164,PROD1191,1,128.76
15503,ORD10165,PROD1112,1,106.27
15504,ORD10166,PROD1037,1,336.58
15505,ORD10166,PROD1031,1,462.12
15506,ORD10166,PROD1176,1,270.35
15507,ORD10166,PROD1095,1,541.46
15508,ORD10166,PROD1107,1,843.0
15509,ORD10167,PROD1065,1,863.94
15510,ORD10167,PROD1160,1,547.17
15511,ORD10168,PROD1029,1,367.76
15512,ORD10168,PROD1031,1,462.12
15513,ORD10168,PROD1135,1,388.88
15514,ORD10168,PROD1038,1,821.77
15515,ORD10169,PROD1007,1,562.03
15516,ORD10169,PROD1143,1,64.12
15517,ORD10169,PROD1148,1,429.64
15518,ORD10169,PROD1176,1,270.35
15519,ORD10170,PROD1039,1,593.53
15520,ORD10170,PROD1105,1,190.43
15521,ORD10170,PROD1037,1,336.58
15522,ORD10171,PROD1082,1,400.23
